text,intent_name,word_count,text_clean,is_high_risk
I can't see a transfer to my account I made.,balance_not_updated_after_bank_transfer,10,i cant see a transfer to my account i made,0
what amount of time does it take for a transfer to reflect and be available,balance_not_updated_after_bank_transfer,15,what amount of time does it take for a transfer to reflect and be available,0
"When is my balance going to update, I just transferred some money",balance_not_updated_after_bank_transfer,12,when is my balance going to update i just transferred some money,0
When will the money from my bank transfer be available?,balance_not_updated_after_bank_transfer,10,when will the money from my bank transfer be available,0
I transferred some money but the balance stayed the same.,balance_not_updated_after_bank_transfer,10,i transferred some money but the balance stayed the same,0
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,balance_not_updated_after_bank_transfer,33,good afternoon i made a transfer from my uk bank account i havent seen anything on the account in the pass few hours please check the account to make sure everything is fine,0
I did a bank transfer and my balance isn't current.,balance_not_updated_after_bank_transfer,10,i did a bank transfer and my balance isnt current,0
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,balance_not_updated_after_bank_transfer,32,i want to be sure that everything is okay here i just made a transfer from a uk account and it is still not showing up how long does this typically take,0
I recently transferred money to my account when will it show up?,balance_not_updated_after_bank_transfer,12,i recently transferred money to my account when will it show up,0
I transferred money but the balance hasn't changed.,balance_not_updated_after_bank_transfer,8,i transferred money but the balance hasnt changed,0
"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok",balance_not_updated_after_bank_transfer,28,how long do tranfers from a uk account usuallt take for you i just made a transfer and nothing shows up so just wondering if things went ok,0
Why is my transfer not showing,balance_not_updated_after_bank_transfer,6,why is my transfer not showing,0
Why didn't the money I transferred into my account get added to my balance?,balance_not_updated_after_bank_transfer,14,why didnt the money i transferred into my account get added to my balance,0
Help me find the transfer that I did.,balance_not_updated_after_bank_transfer,8,help me find the transfer that i did,0
"I recently transferred some cash, but the balance has not changed.",balance_not_updated_after_bank_transfer,11,i recently transferred some cash but the balance has not changed,0
What's the normal time frame for a transfer from a UK account? After just making a transfer it doesn't appear at all. I need to know if things went okay.,balance_not_updated_after_bank_transfer,30,whats the normal time frame for a transfer from a uk account after just making a transfer it doesnt appear at all i need to know if things went okay,0
Can you see my new balance yet?,balance_not_updated_after_bank_transfer,7,can you see my new balance yet,0
How long does it take for money to transfer as my balance hasn't been updated,balance_not_updated_after_bank_transfer,15,how long does it take for money to transfer as my balance hasnt been updated,0
How long do I have to wait for my bank transfer to appear in my account?,balance_not_updated_after_bank_transfer,16,how long do i have to wait for my bank transfer to appear in my account,0
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,balance_not_updated_after_bank_transfer,30,how long does a transfer from the united kingdom take i havent seen it show up yet in my bank account and want to make sure i get the transfer,0
Are bank transfers immediate?,balance_not_updated_after_bank_transfer,4,are bank transfers immediate,0
I transferred money to my account but it is not showing.,balance_not_updated_after_bank_transfer,11,i transferred money to my account but it is not showing,0
What happened to the transfer I did?,balance_not_updated_after_bank_transfer,7,what happened to the transfer i did,0
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,balance_not_updated_after_bank_transfer,20,i transferred some money a couple days ago but havent received it yet how long should i expect to wait,0
How long does it take for money to reach my account?,balance_not_updated_after_bank_transfer,11,how long does it take for money to reach my account,0
"I did a transfer to my account, but it hasn't shown up",balance_not_updated_after_bank_transfer,12,i did a transfer to my account but it hasnt shown up,0
My account isn't showing a transfer I made.,balance_not_updated_after_bank_transfer,8,my account isnt showing a transfer i made,0
The funds I transferred are not in my account,balance_not_updated_after_bank_transfer,9,the funds i transferred are not in my account,0
How long do bank transfers usually take?,balance_not_updated_after_bank_transfer,7,how long do bank transfers usually take,0
Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,balance_not_updated_after_bank_transfer,30,hello i have a uk account can you please check if everything is alright with it i made a transfer a couple hours ago but it doesnt show up yet,0
How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,balance_not_updated_after_bank_transfer,30,how long does a transfer from the uk account usually take after completing the transfer it is not showing up i need to know that everything i actually went okay,0
Can you tell me why the transfer isn't showing up on my account?,balance_not_updated_after_bank_transfer,13,can you tell me why the transfer isnt showing up on my account,0
Balance is not up to date.,balance_not_updated_after_bank_transfer,6,balance is not up to date,0
my transfer isn't there,balance_not_updated_after_bank_transfer,4,my transfer isnt there,0
I made a bank transfer and the balance hasn't updated yet.,balance_not_updated_after_bank_transfer,11,i made a bank transfer and the balance hasnt updated yet,0
Why wasn't my bank balance updated?,balance_not_updated_after_bank_transfer,6,why wasnt my bank balance updated,0
How long do I have to wait until the transferred money shows up?,balance_not_updated_after_bank_transfer,13,how long do i have to wait until the transferred money shows up,0
A few hours ago I made a bank transfer from my UK account but I don't see that it has arrived.   Can you check and see if all is ok please?,balance_not_updated_after_bank_transfer,31,a few hours ago i made a bank transfer from my uk account but i dont see that it has arrived can you check and see if all is ok please,0
I can't see the transfer that I put in.,balance_not_updated_after_bank_transfer,9,i cant see the transfer that i put in,0
When will my transfer process?,balance_not_updated_after_bank_transfer,5,when will my transfer process,0
"Is something wrong with my account, my balance didn't change after I transferred some money",balance_not_updated_after_bank_transfer,15,is something wrong with my account my balance didnt change after i transferred some money,0
"It has been a couple of hours but I do not see my balance updated, can you help?",balance_not_updated_after_bank_transfer,18,it has been a couple of hours but i do not see my balance updated can you help,0
What is the amount of time transfers usually take from the UK? I had just completed a transfer and nothing seems to be showing up so I need to be sure things are alright.,balance_not_updated_after_bank_transfer,34,what is the amount of time transfers usually take from the uk i had just completed a transfer and nothing seems to be showing up so i need to be sure things are alright,0
I looked on the app and it says I withdrew cash.  I didn't!,cash_withdrawal_not_recognised,13,i looked on the app and it says i withdrew cash i didnt,0
I didn't withdraw the amount of cash that is showing up in the app.,cash_withdrawal_not_recognised,14,i didnt withdraw the amount of cash that is showing up in the app,0
"I saw on the app that a cash withdrawal was completed on my account; however, I did not complete it.",cash_withdrawal_not_recognised,20,i saw on the app that a cash withdrawal was completed on my account however i did not complete it,0
I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?,cash_withdrawal_not_recognised,22,i got a notice from my app that i withdrew cash but i dont remember doing so how do i fix this,0
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",cash_withdrawal_not_recognised,23,someone has a copy of my card i definitely still have it here but someone just made a NUM£ cash withdrawal help,0
Why do I see a random withdrawal in my app?,cash_withdrawal_not_recognised,10,why do i see a random withdrawal in my app,0
"Hello, Please look into this matter urgently. As i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.",cash_withdrawal_not_recognised,28,hello please look into this matter urgently as i have lost my wallet and i can see one withdrawal now i do not want to loose more money,1
"Someone has a copy of my card. I have my card with me, but someone just made a 500£ cash withdrawal. Help me.",cash_withdrawal_not_recognised,23,someone has a copy of my card i have my card with me but someone just made a NUM£ cash withdrawal help me,0
There is a withdrawal on my account that I don't remember initiating.,cash_withdrawal_not_recognised,12,there is a withdrawal on my account that i dont remember initiating,0
"I got a message saying I made a withdrawal from the bank machine, but I did not.",cash_withdrawal_not_recognised,17,i got a message saying i made a withdrawal from the bank machine but i did not,0
"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.",cash_withdrawal_not_recognised,22,someone has copied my card i have my card with me but someone just made a NUM£ cash withdrawal please help now,0
"help, I see money missing I didn't take out.",cash_withdrawal_not_recognised,9,help i see money missing i didnt take out,0
My wallet was taken and I see that someone is using my card!   Please help me!,cash_withdrawal_not_recognised,16,my wallet was taken and i see that someone is using my card please help me,0
I see cash withdrawal activity in the app that is not mine.,cash_withdrawal_not_recognised,12,i see cash withdrawal activity in the app that is not mine,0
There is a withdrawal on my account I didn't make.,cash_withdrawal_not_recognised,10,there is a withdrawal on my account i didnt make,0
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",cash_withdrawal_not_recognised,30,a NUM pound cash withdrawal was just made from my account but i didnt make it i am pretty sure my card has been compromised can you help me,1
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,cash_withdrawal_not_recognised,25,i just lost my wallet and i think someone is using my card to withdraw my money can you please cancel or freeze my card,1
The app is showing a cash withdrawal that I didn't make.,cash_withdrawal_not_recognised,11,the app is showing a cash withdrawal that i didnt make,0
What is this witdrawal,cash_withdrawal_not_recognised,4,what is this witdrawal,0
There's a cash withdrawal I didn't make,cash_withdrawal_not_recognised,7,theres a cash withdrawal i didnt make,0
I think someone stole money from my card,cash_withdrawal_not_recognised,8,i think someone stole money from my card,0
I have a cash withdrawal on my statement that I am unsure of.,cash_withdrawal_not_recognised,13,i have a cash withdrawal on my statement that i am unsure of,0
The app says I got cash from an ATM but I didn't,cash_withdrawal_not_recognised,12,the app says i got cash from an atm but i didnt,0
I see money go out that I didn't withdraw.,cash_withdrawal_not_recognised,9,i see money go out that i didnt withdraw,0
I lost my wallet and I think someone is withdrawing cash with my card. Please help. It is urgent.,cash_withdrawal_not_recognised,19,i lost my wallet and i think someone is withdrawing cash with my card please help it is urgent,1
Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?,cash_withdrawal_not_recognised,20,somebody stole my wallet and is using my card can you do something so they cant keep taking my money,0
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",cash_withdrawal_not_recognised,32,help i think someone has a copy of my card i still have my card but a five hundred pound cash withdrawal that i didnt authorize is shown on my account,0
I believe my card has been compromised as there's a cash withdrawal I don't recognize.,cash_withdrawal_not_recognised,15,i believe my card has been compromised as theres a cash withdrawal i dont recognize,1
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,cash_withdrawal_not_recognised,32,i was checking my account when i saw a $NUM cash withdraw that i know i didnt do i have my card so i dont understand how this happened please help me,0
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",cash_withdrawal_not_recognised,30,hi could you please help me as someone has stolen my wallet few hours ago and a withdrawal is made please help immediately as i dont want to suffer more,1
What should I do if I see an unauthorized withdrawal on my statement?,cash_withdrawal_not_recognised,13,what should i do if i see an unauthorized withdrawal on my statement,1
"A WD was just made on my account, but it was not me and I still have my card.  What to do?",cash_withdrawal_not_recognised,22,a wd was just made on my account but it was not me and i still have my card what to do,0
Why is there extra cash in my account?,cash_withdrawal_not_recognised,8,why is there extra cash in my account,0
What is this cash withdrawal I don't recognize?,cash_withdrawal_not_recognised,8,what is this cash withdrawal i dont recognize,0
I believe my card has been compromised as there are funds showing that I did not receive.,cash_withdrawal_not_recognised,17,i believe my card has been compromised as there are funds showing that i did not receive,1
THere is some cash that is showing up on my app.,cash_withdrawal_not_recognised,11,there is some cash that is showing up on my app,0
My wallet was just stolen and I see my account already has a withdrawal. Can you please help me.,cash_withdrawal_not_recognised,19,my wallet was just stolen and i see my account already has a withdrawal can you please help me,1
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.,cash_withdrawal_not_recognised,28,somebody made a withdrawal from my account for NUM i have my card so how can this be does somebody have a duplicate card or something help please,0
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,cash_withdrawal_not_recognised,16,there is a cash withdrawal from an atm listed but i dont remember making this withdrawal,0
I saw there is a cash withdrawal from my account via the app which I did not complete.,cash_withdrawal_not_recognised,18,i saw there is a cash withdrawal from my account via the app which i did not complete,0
The app says I made a cash withdrawal even though I didn't.,cash_withdrawal_not_recognised,12,the app says i made a cash withdrawal even though i didnt,0
What is this cash withdrawal on my statement?,cash_withdrawal_not_recognised,8,what is this cash withdrawal on my statement,0
My app shows cash I didn't get.,cash_withdrawal_not_recognised,7,my app shows cash i didnt get,0
I see non-received cash in my app.,cash_withdrawal_not_recognised,7,i see nonreceived cash in my app,0
The app is saying I made a withdrawl but I didn't.,cash_withdrawal_not_recognised,11,the app is saying i made a withdrawl but i didnt,0
I see cash in my app but I did not get it.,cash_withdrawal_not_recognised,12,i see cash in my app but i did not get it,0
My app statement shows I took out cash from an ATM but I did not. What can I do?,cash_withdrawal_not_recognised,19,my app statement shows i took out cash from an atm but i did not what can i do,0
I think someone may have cloned my card or something.  My card isn't lost but I just saw a charge of $500 cash withdraw.  Can you help me?,cash_withdrawal_not_recognised,28,i think someone may have cloned my card or something my card isnt lost but i just saw a charge of $NUM cash withdraw can you help me,1
My card shows a cash withdrawal I don't recognize.,cash_withdrawal_not_recognised,9,my card shows a cash withdrawal i dont recognize,0
I got a strange cash withdrawal in my statement,cash_withdrawal_not_recognised,9,i got a strange cash withdrawal in my statement,0
Help! I just realised someone has apparently withdrawn money using my card! It's from some odd remote town where I definitely haven't been. Please freeze it immediately!,cash_withdrawal_not_recognised,27,help i just realised someone has apparently withdrawn money using my card its from some odd remote town where i definitely havent been please freeze it immediately,0
My app is showing a cash balance that I did not receive.,cash_withdrawal_not_recognised,12,my app is showing a cash balance that i did not receive,0
Help!  The app has an ATM withdrawl that I didn't make.,cash_withdrawal_not_recognised,11,help the app has an atm withdrawl that i didnt make,0
"I am seeing in the app, some cash witdhrawals that I did not authorize.",cash_withdrawal_not_recognised,14,i am seeing in the app some cash witdhrawals that i did not authorize,0
Some cash shows up on my app.,cash_withdrawal_not_recognised,7,some cash shows up on my app,0
"I am seeing unathorized transactions in the app, on my account.",cash_withdrawal_not_recognised,11,i am seeing unathorized transactions in the app on my account,0
I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP,cash_withdrawal_not_recognised,12,i am missing cash from my bank account according to my app,0
There are funds in my app that I did not receive.,cash_withdrawal_not_recognised,11,there are funds in my app that i did not receive,0
A cash withdrawal has been done that I didn't do.,cash_withdrawal_not_recognised,10,a cash withdrawal has been done that i didnt do,0
I do not know what this cash withdrawal is,cash_withdrawal_not_recognised,9,i do not know what this cash withdrawal is,0
There is unexpected money in my account.,cash_withdrawal_not_recognised,7,there is unexpected money in my account,0
I see a cash withdrawal in the app that I did not do.,cash_withdrawal_not_recognised,13,i see a cash withdrawal in the app that i did not do,0
Someone stole my wallet a couple of hours ago now and they have taken money from my account. Is there any way that you can help so I won't lose any more of my money.,cash_withdrawal_not_recognised,35,someone stole my wallet a couple of hours ago now and they have taken money from my account is there any way that you can help so i wont lose any more of my money,0
"Hi, It's urgent, please freeze my card. As someone has withdrawn money using my card in odd remote town. Since i have not done this withdrawal. Do it fast.",cash_withdrawal_not_recognised,29,hi its urgent please freeze my card as someone has withdrawn money using my card in odd remote town since i have not done this withdrawal do it fast,0
The app says that I got cash in an ATM and I didn't,cash_withdrawal_not_recognised,13,the app says that i got cash in an atm and i didnt,0
Please help me figure out the reason for the odd withdrawal amount from my account?,cash_withdrawal_not_recognised,15,please help me figure out the reason for the odd withdrawal amount from my account,0
What do I do if I do not recognise a cash withdrawal?,cash_withdrawal_not_recognised,12,what do i do if i do not recognise a cash withdrawal,0
I hope you can help me. Someone has stolen my wallet and now I have noticed that they have been taking money from my account.,cash_withdrawal_not_recognised,25,i hope you can help me someone has stolen my wallet and now i have noticed that they have been taking money from my account,1
"There was money taken out of my account, and I'm pretty sure I didn't do it.",cash_withdrawal_not_recognised,16,there was money taken out of my account and im pretty sure i didnt do it,0
I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?,cash_withdrawal_not_recognised,22,i was the victim of someone stealing my wallet my card is being used and it isnt me what should i do,0
I think there's been an unauthorized cash withdrawal from my account.,cash_withdrawal_not_recognised,11,i think theres been an unauthorized cash withdrawal from my account,1
What do I do if I see a cash withdrawal on my account that I don't remember making?,cash_withdrawal_not_recognised,18,what do i do if i see a cash withdrawal on my account that i dont remember making,0
I am seeing inside the App a some cash withdrawal that is not mine,cash_withdrawal_not_recognised,14,i am seeing inside the app a some cash withdrawal that is not mine,0
My app shows a money withdrawal that I did not do.,cash_withdrawal_not_recognised,11,my app shows a money withdrawal that i did not do,0
"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?",cash_withdrawal_not_recognised,36,i was trying to use my card and it was declined when i tried to find out what happened i found cash withdraw for $NUM that i didnt do can you please help figure this out,0
I believe my card has been compromised because of a strange withdrawal,cash_withdrawal_not_recognised,12,i believe my card has been compromised because of a strange withdrawal,1
There is money missing from my account.,cash_withdrawal_not_recognised,7,there is money missing from my account,0
"According to the app, I got cash from an ATM but I haven't made any transactions.",cash_withdrawal_not_recognised,16,according to the app i got cash from an atm but i havent made any transactions,0
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,cash_withdrawal_not_recognised,30,it is urgency please freeze my card now as someone in some odd remote town has withdrawn some money by using my card as i did not withdraw any money,0
I am confused why there is cash I did not accept in my account,cash_withdrawal_not_recognised,14,i am confused why there is cash i did not accept in my account,0
I hope you can help me. My account has been compromised from a different town that I haven't been to. Can you please place a hold on my account until I can make it to the bank?,cash_withdrawal_not_recognised,37,i hope you can help me my account has been compromised from a different town that i havent been to can you please place a hold on my account until i can make it to the bank,1
There is a cash withdrawal in my account that isn't mine.,cash_withdrawal_not_recognised,11,there is a cash withdrawal in my account that isnt mine,0
There is a cash withdrawal on my statement that I did not make,cash_withdrawal_not_recognised,13,there is a cash withdrawal on my statement that i did not make,0
I am seeing in the App a some cash withdrawal that does not belong to me,cash_withdrawal_not_recognised,16,i am seeing in the app a some cash withdrawal that does not belong to me,0
"My bank app said that I got cash from an ATM, but that's a mistake.",cash_withdrawal_not_recognised,15,my bank app said that i got cash from an atm but thats a mistake,0
"In the app, I see a withdrawal I didn't make.",cash_withdrawal_not_recognised,10,in the app i see a withdrawal i didnt make,0
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",cash_withdrawal_not_recognised,23,there are incorrect charges on my account there was a wd that was made by someone else i still have my card though,0
I did not get the cash that is showing up in my app.,cash_withdrawal_not_recognised,13,i did not get the cash that is showing up in my app,0
"Someone withdrew money from my account, and it wasn't me.",cash_withdrawal_not_recognised,10,someone withdrew money from my account and it wasnt me,0
there is money in my account that i didnt put there,cash_withdrawal_not_recognised,11,there is money in my account that i didnt put there,0
Somebody is taking money out of my account without my approval in another town separate from me. Please place a freeze on my account until I can make it to the bank.,cash_withdrawal_not_recognised,32,somebody is taking money out of my account without my approval in another town separate from me please place a freeze on my account until i can make it to the bank,0
My app says I withdraw money from my account from an ATM.,cash_withdrawal_not_recognised,12,my app says i withdraw money from my account from an atm,0
Can you tell me what the cash withdrawal is in my statement?,cash_withdrawal_not_recognised,12,can you tell me what the cash withdrawal is in my statement,0
My identity has been stolen. I still have my physical card but there are charges I didn't make on my account. How do I cancel this card or dispute the charges?,cash_withdrawal_not_recognised,31,my identity has been stolen i still have my physical card but there are charges i didnt make on my account how do i cancel this card or dispute the charges,1
"There was just a withdrawal but it wasn't me, I've never even visited the town where the withdrawal happened.",cash_withdrawal_not_recognised,19,there was just a withdrawal but it wasnt me ive never even visited the town where the withdrawal happened,0
"I am using the app, and I see cash withdrawals that I did not authorize.",cash_withdrawal_not_recognised,15,i am using the app and i see cash withdrawals that i did not authorize,0
I did not make a cash withdrawal that is on my statement,cash_withdrawal_not_recognised,12,i did not make a cash withdrawal that is on my statement,0
The app shows a withdrawal that I did not make or authorize.,cash_withdrawal_not_recognised,12,the app shows a withdrawal that i did not make or authorize,0
"Money was taken out without my consent,",cash_withdrawal_not_recognised,7,money was taken out without my consent,0
I don't recognize this withdrawal on my statement,cash_withdrawal_not_recognised,8,i dont recognize this withdrawal on my statement,0
How do I report a cash withdrawal that wasn't me?,cash_withdrawal_not_recognised,10,how do i report a cash withdrawal that wasnt me,0
Why is there some cash that I did not deposit in my account?,cash_withdrawal_not_recognised,13,why is there some cash that i did not deposit in my account,0
There's an unauthorized cash withdraw,cash_withdrawal_not_recognised,5,theres an unauthorized cash withdraw,1
Help!  The app says I took out cash but I didn't!,cash_withdrawal_not_recognised,11,help the app says i took out cash but i didnt,0
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",cash_withdrawal_not_recognised,40,hello just now i got to know withdrawal of money from of my account as someone used my card to withdraw amount in any odd remote area since i have not been in that area please freeze my card immediately,0
There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?,cash_withdrawal_not_recognised,17,there has a recent suspicious withdrawal on my bank account is it possible to freeze my card,0
There's a cash withdrawal that  didn't make that is showing up.,cash_withdrawal_not_recognised,11,theres a cash withdrawal that didnt make that is showing up,0
I see an unauthorized withdraw.,cash_withdrawal_not_recognised,5,i see an unauthorized withdraw,1
I am seeing in the App a some cash withdrawal that I did not do,cash_withdrawal_not_recognised,15,i am seeing in the app a some cash withdrawal that i did not do,0
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,cash_withdrawal_not_recognised,25,i think somebody made an unauthorized copy of my card my account has a cash withdrawal for NUM£ that i did not make please help,1
My account shows that I made a cash withdrawal but I cannot remember doing so!,cash_withdrawal_not_recognised,15,my account shows that i made a cash withdrawal but i cannot remember doing so,0
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",cash_withdrawal_not_recognised,31,someone is using my card to purchase flights to new york its not me because im not going to new york please can you cancel the card and refund the money,0
I noticed that there is a withdrawal in the app that is not mine.,cash_withdrawal_not_recognised,14,i noticed that there is a withdrawal in the app that is not mine,0
"Some cash was withdrawn in the app, but I did not do it.",cash_withdrawal_not_recognised,13,some cash was withdrawn in the app but i did not do it,0
My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money,cash_withdrawal_not_recognised,29,my wallet got stolen a couple hours ago and now ive seen there already is a withdrawal help this is absolutely urgent i dont want to loose more money,1
A withdrawal is showing that I don't recognize,cash_withdrawal_not_recognised,8,a withdrawal is showing that i dont recognize,0
There's a cash withdrawal I am certain I did not make,cash_withdrawal_not_recognised,11,theres a cash withdrawal i am certain i did not make,0
What is this withdrawal as I do not remember making it.,cash_withdrawal_not_recognised,11,what is this withdrawal as i do not remember making it,0
I have my card here with me and someone has just made a withdrawal for 500. Please help!,cash_withdrawal_not_recognised,18,i have my card here with me and someone has just made a withdrawal for NUM please help,0
I have a cash withdrawal that I do not recognise.,cash_withdrawal_not_recognised,10,i have a cash withdrawal that i do not recognise,0
Someone else used my card to withdraw cash from an ATM,cash_withdrawal_not_recognised,11,someone else used my card to withdraw cash from an atm,0
Some cash has been withdrawn but I didn't do it.,cash_withdrawal_not_recognised,10,some cash has been withdrawn but i didnt do it,0
I want my card frozen right away. Money was taken out in an odd location I have never heard of.,cash_withdrawal_not_recognised,20,i want my card frozen right away money was taken out in an odd location i have never heard of,0
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,cash_withdrawal_not_recognised,22,i need my card frozen cause it was used without my consent to take money out it was in an odd place,0
There's a $200 withdrawal on my statement that seems fishy to me.,cash_withdrawal_not_recognised,12,theres a $NUM withdrawal on my statement that seems fishy to me,0
There's a cash withdrawal on my account that I didn't make,cash_withdrawal_not_recognised,11,theres a cash withdrawal on my account that i didnt make,0
Why is there a cash withdrawal I didn't make?,cash_withdrawal_not_recognised,9,why is there a cash withdrawal i didnt make,0
The app says I made a cash withdrawal that I didn't make,cash_withdrawal_not_recognised,12,the app says i made a cash withdrawal that i didnt make,0
Help! I think someone has made a cash withdrawal with my card!,cash_withdrawal_not_recognised,12,help i think someone has made a cash withdrawal with my card,0
What do I do when a charge has been made that I did not make?,cash_withdrawal_not_recognised,15,what do i do when a charge has been made that i did not make,0
I need your help immediately.  There is a 500£ cash withdrawal that I know nothing about.  I think my account has become compromised.,cash_withdrawal_not_recognised,23,i need your help immediately there is a NUM£ cash withdrawal that i know nothing about i think my account has become compromised,1
Can you tell me what this cash withdrawal is?,cash_withdrawal_not_recognised,9,can you tell me what this cash withdrawal is,0
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,cash_withdrawal_not_recognised,30,how can i verify if a cash withdrawal was made from my account i still have my card with me but i did not authorize the withdrawal that just occurred,0
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",cash_withdrawal_not_recognised,25,i think someone might have a copy of my card because a NUM dollar withdrawal was made and it wasnt me can you please help,0
"Someone has access to my card info.  I still have the card, but someone just withdrew cash.  How do I get this corrected/stopped?!",cash_withdrawal_not_recognised,23,someone has access to my card info i still have the card but someone just withdrew cash how do i get this correctedstopped,0
Why is my app showing me taking money that I did not take out?,cash_withdrawal_not_recognised,14,why is my app showing me taking money that i did not take out,0
"I see in the app some cash was withdrawn, but it's not mine.",cash_withdrawal_not_recognised,13,i see in the app some cash was withdrawn but its not mine,0
There is a withdrawal in my account I didn't make.,cash_withdrawal_not_recognised,10,there is a withdrawal in my account i didnt make,0
What is the strange cash withdrawal on my statement?,cash_withdrawal_not_recognised,9,what is the strange cash withdrawal on my statement,0
Why would the app show a withdrawal that I did not make?,cash_withdrawal_not_recognised,12,why would the app show a withdrawal that i did not make,0
I have a cash withdrawal in my statement. Why is that?,cash_withdrawal_not_recognised,11,i have a cash withdrawal in my statement why is that,0
i didnt put that money in my account,cash_withdrawal_not_recognised,8,i didnt put that money in my account,0
Some cash withdrawal that I didn't make showed up in the app.,cash_withdrawal_not_recognised,12,some cash withdrawal that i didnt make showed up in the app,0
There is a cash withdrawl I don't remember.,cash_withdrawal_not_recognised,8,there is a cash withdrawl i dont remember,0
"Someone stole my account, there's a withdrawal but it wasn't me, can we put a stop to it please?",cash_withdrawal_not_recognised,19,someone stole my account theres a withdrawal but it wasnt me can we put a stop to it please,0
There are funds showing in my app that I did not receive.,cash_withdrawal_not_recognised,12,there are funds showing in my app that i did not receive,0
I didn't withdraw cash but I see that transaction on my app,cash_withdrawal_not_recognised,12,i didnt withdraw cash but i see that transaction on my app,0
I have a cash withdrawal that I don't recognize.,cash_withdrawal_not_recognised,9,i have a cash withdrawal that i dont recognize,0
"My wallet was just stolen, and they've already used my card! Please help, I can't afford to lose more money!",cash_withdrawal_not_recognised,20,my wallet was just stolen and theyve already used my card please help i cant afford to lose more money,1
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",cash_withdrawal_not_recognised,29,please help me its urgent someone has withdrawn money from my account as few hours before my wallet has been now i want to stop withdrawal of more money,0
Help!  There is a cash withdrawl on the account that I didn't make!,cash_withdrawal_not_recognised,13,help there is a cash withdrawl on the account that i didnt make,0
There is a cash withdrawal on my statement that I don't recognize,cash_withdrawal_not_recognised,12,there is a cash withdrawal on my statement that i dont recognize,0
The app is showing mt withdrawals that aren't  mine.,cash_withdrawal_not_recognised,9,the app is showing mt withdrawals that arent mine,0
"My app says I made a withdrawal, but I didn't.",cash_withdrawal_not_recognised,10,my app says i made a withdrawal but i didnt,0
There is random cash in my account.,cash_withdrawal_not_recognised,7,there is random cash in my account,0
A cash withdrawal that I didn't authorize is shown on my account - can you please cancel my card as soon as possible?,cash_withdrawal_not_recognised,23,a cash withdrawal that i didnt authorize is shown on my account can you please cancel my card as soon as possible,0
Cash I did not get showed up in my account,cash_withdrawal_not_recognised,10,cash i did not get showed up in my account,0
My app says I withdraw funds from my account through an ATM.,cash_withdrawal_not_recognised,12,my app says i withdraw funds from my account through an atm,0
"There has been an unusual withdrawal from my account, can you help?",cash_withdrawal_not_recognised,12,there has been an unusual withdrawal from my account can you help,0
Some cash I didn't get shows in my app,cash_withdrawal_not_recognised,9,some cash i didnt get shows in my app,0
